Paper_ID,Affiliation_ID,Year,Keyword,AffiliationGroup,OriginalAffiliation,Author,NA
9443,1,1990,marine,ES,"UNIV CALIF SANTA BARBARA,INST MARINE RES,SANTA BARBARA,CA 93106, USA.","REED, DC",583
9444,1,1990,env,ES,"UNIV VIRGINIA,DEPT ENVIRONM SCI,CHARLOTTESVILLE,VA 22903, USA.","DOOLEY, JL",621
9445,1,1990,bio,ES,"UNIV HOUSTON,DEPT BIOL,PROGRAM EVOLUT BIOL,HOUSTON,TX 77204, USA.","WILLIAMS, LR",622
9447,1,1990,zoo,ES,"UNIV BRITISH COLUMBIA,DEPT ZOOL,VANCOUVER V6T 2A9,BC,CANADA.","RODGERS, AR",623
9448,1,1990,bio,ES,"UNIV SASKATCHEWAN,DEPT BIOL,SASKATOON S7N 0W0,SASKATCHEWAN,CANADA.","MESSIER, F",385
9450,1,1990,zoo,ES,"UNIV TORONTO,DEPT ZOOL,TORONTO M5S 1A1,ONTARIO,CANADA.","FLEMING, IA",624
9453,1,1990,anim,ES,"UNIV TURIN, DEPT ANIM BIOL, VIA ACC ALBERTINA 17, I-10123 TURIN, ITALY.","SELLA, G",625
9456,1,1990,fish,ES,"ALASKA DEPT FISH & GAME FISHERIES REHABIL,DIV ENHANCEMENT & DEV,34828 KALIFORNSKY BEACH RD,SOLDOTNA,AK 99669, USA.","KOENINGS, JP",626
9463,1,1990,bio,ES,"MACQUARIE UNIV,SCH BIOL SCI,N RYDE,NSW 2109,AUSTRALIA.","HUGHES, L",483
9468,1,1990,us forest serv,Remove,"US FOREST SERV,INTERMT RES STN,OGDEN,UT 84401, USA.","KEANE, RE",627
9472,1,1990,natl lab,Remove,"OAK RIDGE NATL LAB, DIV ENVIRONM SCI, OAK RIDGE, TN 37831 USA.","GARTEN, CT",404
9477,1,1990,arboret,ES,"MARY FLAGLER CARY ARBORETUM,NEW YORK BOT GARDEN,INST ECOSYST STUDIES,MILLBROOK,NY 12545, USA.","FINDLAY, S",628
9478,1,1990,eco,ES,"SAVANNAH RIVER ECOL LAB,DRAWER E,AIKEN,SC 29802, USA.","SCOTT, DE",363
9479,1,1990,bio,ES,"UNIV SW LOUISIANA, DEPT BIOL, LAFAYETTE, LA 70504 USA.","WALLS, SC",629
9486,1,1990,env,ES,"SUNY COLL ENVIRONM SCI & FORESTRY,FAC ENVIRONM & FOREST BIOL,SYRACUSE,NY 13210, USA.","SHIELDS, WM",630
9487,1,1989,zoo,ES,"UNIV CALIF BERKELEY,DEPT ZOOL,BERKELEY,CA 94720, USA.","SCHOENER, TW",60
9489,1,1989,water,ES,"LAND INST,2440 E WATER WELL RD,SALINA,KS 67401, USA.","JACKSON, W",631
9496,1,1989,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL NJ15,SEATTLE,WA 98195, USA.","BERGELSON, J",632
9497,1,1989,bio,ES,"EARLHAM COLL,DEPT BIOL,RICHMOND,IN 47374, USA.","SMITH, BH",633
9498,1,1989,bio,ES,"EARLHAM COLL,DEPT BIOL,RICHMOND,IN 47374, USA.","SMITH, BH",633
9501,1,1989,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","LAWRENCE, WS",634
9505,1,1989,zoo,ES,"UNIV FLORIDA,DEPT ZOOL,GAINESVILLE,FL 32611, USA.","KLEIN, BC",635
9506,1,1989,zoo,ES,"UNIV TEXAS,DEPT ZOOL,AUSTIN,TX 78712, USA.","MOORE, SD",636
9510,1,1989,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","NEWMAN, RA",637
9512,1,1989,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUTIONARY BIOL,TUCSON,AZ 85721, USA.","VALONE, TJ",394
9513,1,1989,bio,ES,"MICHIGAN STATE UNIV,WK KELLOGG BIOL STN,HICKORY CORNERS,MI 49060, USA.","KOHLER, SL",638
9515,1,1989,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","KENAGY, GJ",639
9517,1,1989,zoo,ES,"HARVARD UNIV,MUSEUM COMPARAT ZOOL,CAMBRIDGE,MA 02138, USA.","ETTER, RJ",640
9518,1,1989,geol survey,Remove,"US GEOL SURVEY,DIV WATER RESOURCES,345 MIDDLEFIELD RD,MENLO PK,CA 94025, USA.","TRISKA, FJ",641
9519,1,1989,geol survey,Remove,"US GEOL SURVEY,DIV WATER RESOURCES,345 MIDDLEFIELD RD,MENLO PK,CA 94025, USA.","TRISKA, FJ",641
9520,1,1989,smithsonian,Remove,"SMITHSONIAN ENVIRONM RES CTR,EDGEWATER,MD 21037, USA.","JORDAN, TE",642
9522,1,1989,zoo,ES,"N CAROLINA STATE UNIV,DEPT ZOOL,RALEIGH,NC 27695, USA.","MARTIN, TH",643
9526,1,1989,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,ECOL PROGRAM,NEWARK,DE 19716, USA.","KAHN, DM",644
9528,1,1989,bio,ES,"STANFORD UNIV,DEPT BIOL SCI,STANFORD,CA 94305, USA.","HARRISON, S",144
9529,1,1989,eco,ES,"UNIV CALIF IRVINE,DEPT ECOL & EVOLUTIONARY BIOL,IRVINE,CA 92717, USA.","WELLER, SG",645
9532,1,1989,arct,ES,"UNIV ALASKA,INST ARCTIC BIOL,FAIRBANKS,AK 99775, USA.","FOX, JF",646
9533,1,1989,forest,ES,"FORESTRY & FOREST PROD RES INST,DIV FOREST ENVIRONM,COMMUNITY DYNAM LAB,POB 16,KENKYU DANCHI NAI,IBARAKI 305,JAPAN.","NAKASHIZUKA, T",647
9536,1,1989,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUTIONARY BIOL,TUCSON,AZ 85721, USA.","FOX, GA",648
9539,1,1989,bot,ES,"UNIV WASHINGTON,DEPT BOT,KB-15,SEATTLE,WA 98195, USA.","CHAPIN, DM",649
9541,1,1989,marine,ES,"MARINE BIOL LAB,CTR ECOSYST,WOODS HOLE,MA 02543, USA.","RAICH, JW",650
9542,1,1989,eco,ES,"UNIV GEORGIA,INST ECOL,ATHENS,GA 30602, USA.","BURNS, TP",651
9544,1,1989,eco,ES,"CORNELL UNIV,ECOL & SYSTEMAT SECT,CORSON HALL,ITHACA,NY 14853, USA.","DESTASIO, BT",652
9545,1,1989,marine,ES,"UNIV N CAROLINA,INST MARINE SCI,MOREHEAD CITY,NC 28557, USA.","PETERSON, CH",653
9546,1,1989,bio,ES,"UNIV WINDSOR,DEPT BIOL SCI,GREAT LAKES INST,WINDSOR N9B 3P4,ONTARIO,CANADA.","WEIDER, LJ",435
9547,1,1989,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,ECOL PROGRAM,NEWARK,DE 19716, USA.","LEVITAN, DR",654
9548,1,1989,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,PROGRAM ECOL,NEWARK,DE 19716, USA.","KETCHAM, RB",655
9550,1,1989,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","VANBUSKIRK, J",656
9555,1,1989,bio,ES,"SIMON FRASER UNIV,DEPT BIOL SCI,BEHAV ECOL RES GRP,BURNABY V5A 1S6,BC,CANADA.","YDENBERG, RC",657
9560,1,1989,woods hole,ES,"WOODS HOLE OCEANOG INST MIT JOINT PROGRAM OCEANOG,WOODS HOLE,MA 02543, USA.","SOLOW, AR",231
9562,1,1989,nat,ES,"BRITISH MUSEUM NAT HIST,DEPT PALAEONTOL,LONDON SW7 5BD,ENGLAND.","PATTERSON, C",658
9563,1,1989,geol,ES,"LEHIGH UNIV,DEPT GEOL SCI,BETHLEHEM,PA 18015, USA.","MOSES, CO",659
9567,1,1989,natl museum,Remove,"NATL MUSEUM NAT HIST,DEPT PALEOBIOL,WASHINGTON,DC 20560, USA.","ARONSON, RB",660
9568,1,1989,forest,ES,"ROCKY MT FOREST & RANGE EXPT STN,222 S 22ND ST,LARAMIE,WY 82070, USA.","FINCH, DM",661
9575,1,1989,wild,ES,"UNIV WISCONSIN,DEPT WILDLIFE ECOL,MADISON,WI 53706, USA.","MEYER, MW",662
9584,1,1989,ent,ES,"UNIV CALIF DAVIS,DEPT ENTOMOL,DAVIS,CA 95616, USA.","KARBAN, R",306
9589,1,1989,eco,ES,"SUNY STONY BROOK,DEPT ECOL,STONY BROOK,NY 11794, USA.","THOMSON, JD",663
9591,1,1989,bio,ES,"SAN DIEGO STATE UNIV,DEPT BIOL,SAN DIEGO,CA 92182, USA.","BAUDER, ET",664
9593,1,1989,plant,ES,"UNIV ILLINOIS,DEPT PLANT BIOL,505 SO GOODWIN,URBANA,IL 61801, USA.","KITAJIMA, K",665
9596,1,1989,limn,ES,"UNIV WISCONSIN,CTR LIMNOL,MADISON,WI 53706, USA.","CARPENTER, SR",235
9598,1,1989,bio,ES,"DREW UNIV,DEPT BIOL,MADISON,NJ 07940, USA.","WEBB, SL",666
9600,1,1989,nat,ES,"UNIV MICHIGAN,SCH NAT RESOURCES,ANN ARBOR,MI 48109, USA.","ROOT, T",667
9601,1,1989,ent,ES,"BENTLEY COLL,DEPT NAT SCI,WALTHAM,MA 02254, USA.","DAVIS, PT",668
9604,1,1989,bot,ES,"LOUISIANA STATE UNIV,DEPT BOT,BATON ROUGE,LA 70803, USA.","PLATT, WJ",669
9605,1,1989,plant,ES,"UNIV OXFORD,DEPT PLANT SCI,OXFORD FORESTRY INST,OXFORD OX1 3RB,ENGLAND.","WHITMORE, TC",670
9607,1,1989,geog,SS,"UNIV COLORADO,DEPT GEOG,BOULDER,CO 80309, USA.","VEBLEN, TT",571
9609,1,1989,bio,ES,"WRIGHT STATE UNIV,DEPT BIOL SCI,DAYTON,OH 45435, USA.","RUNKLE, JR",671
9610,1,1989,eco,ES,"INST ECOSYST STUDIES,BOX AB,MILLBROOK,NY 12545, USA.","CANHAM, CD",672
9613,1,1989,eco,ES,"UNIV NACL AUTONOMA MEXICO,CTR ECOL,AP POST 70-275,COYOACAN 04510,DF,MEXICO.","MARTINEZRAMOS, M",673
9614,1,1989,NoMatch,Unmatched,"UNIV N CAROLINA,CHARLOTTE,NC 28223, USA.","BARDEN, LS",674
9615,1,1989,bio,ES,"UNIV CALIF SANTA BARBARA,DEPT BIOL SCI,SANTA BARBARA,CA 93106, USA.","CONNELL, JH",675
9617,1,1989,forest,ES,"UNIV WISCONSIN,DEPT FORESTRY,MADISON,WI 53706, USA.","LORIMER, CG",6
9618,1,1989,trop,ES,"TROP SCI CTR,APARTADO 8-3870-1000,SAN JOSE,COSTA RICA.","HARTSHORN, GS",676
9622,1,1989,bio,ES,"UNIV OSLO,DEPT BIOL,DIV ZOOL,POB 1050,N-0316 OSLO,NORWAY.","IMS, RA",677
9623,1,1989,bio,ES,"STANFORD UNIV,DEPT BIOL SCI,STANFORD,CA 94305, USA.","MCLAUGHLIN, JF",678
9626,1,1989,us fish & wildlife,Remove,"US FISH & WILDLIFE SERV,PATUXENT WILDLIFE RES CTR,LAUREL,MD 20708, USA.","KREMENTZ, DG",679
9627,1,1989,NoMatch,Unmatched,"UNIV LAVAL,CTR ETUD N,QUEBEC CITY G1K 7P4,QUEBEC,CANADA.","PAYETTE, S",680
9633,1,1989,bot,ES,"UNIV TENNESSEE,DEPT BOT,KNOXVILLE,TN 37996, USA.","CLEBSCH, EEC",681
9636,1,1989,bio,ES,"VIRGINIA COMMONWEALTH UNIV,DEPT BIOL,RICHMOND,VA 23284, USA.","SMOCK, LA",495
9637,1,1989,usda,Remove,"USDA ARS,APPALACHIAN FRUIT RES STN,45 WILTSHIRE RD,KEARNEYSVILLE,WV 25430, USA.","BROWN, MW",682
9638,1,1989,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL,TALLAHASSEE,FL 32306, USA.","STILING, P",155
9640,1,1989,zoo,ES,"UNIV NEW ENGLAND,DEPT ZOOL,ARMIDALE,NSW 2351,AUSTRALIA.","HEATWOLE, H",683
9641,1,1989,bio,ES,"STANFORD UNIV,DEPT BIOL,STANFORD,CA 94305, USA.","MOONEY, HA",684
9649,1,1989,woods hole,ES,"WOODS HOLE OCEANOG INST,WOODS HOLE,MA 02543, USA.","SOLOW, AR",231
9654,1,1989,bio,ES,"NO ARIZONA UNIV,DEPT BIOL SCI,FLAGSTAFF,AZ 86011, USA.","KEARSLEY, MJC",685
9660,1,1989,zoo,ES,"UNIV VERMONT,DEPT ZOOL,BURLINGTON,VT 05405, USA.","MARDEN, JH",686
9661,1,1989,max planck,Remove,"MAX PLANCK INST LIMNOL,ARBEITSGRP TROPENOKOL,D-2320 PLON,FED REP GER.","WORBES, M",687
9663,1,1989,life,ES,"UNIV TEXAS,DIV LIFE SCI,SAN ANTONIO,TX 78285, USA.","VANAUKEN, OW",160
9666,1,1989,nat,ES,"NATL COUNCIL PAPER IND AIR & STREAM IMPROVEMENT INC,260 MADISON AVE,NEW YORK,NY 10016, USA.","STOUT, BB",688
9667,1,1989,woods hole,ES,"WOODS HOLE RES CTR,WOODS HOLE,MA 02543, USA.","WOODWELL, GM",689
9674,1,1989,eco,ES,"UMEA UNIV,DEPT ECOL BOT,S-90187 UMEA,SWEDEN.","NILSSON, C",690
9678,1,1989,zoo,ES,"MIAMI UNIV,DEPT ZOOL,OXFORD,OH 45056, USA.","KEMP, JC",691
9679,1,1989,bio,ES,"UNIV JOENSUU,DEPT BIOL,POB 111,SF-80101 JOENSUU 10,FINLAND.","ROININEN, H",692
9682,1,1989,usda,Remove,"UNIV MAINE,USDA,SERV FOREST,NE FOREST EXPT STN,USDA BLDG,ORONO,ME 04469, USA.","CRAWFORD, HS",693
9683,1,1989,"math,",MA,"UNIV KENT,INST MATH,CANTERBURY CT2 7NF,KENT,ENGLAND.","WORTON, BJ",694
9685,1,1989,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","LOMOLINO, MV",695
9688,1,1989,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","RESETARITS, WJ",696
9690,1,1989,eco,ES,"UNIV ILLINOIS,DEPT ECOL ETHOL & EVOLUT,SHELFORD VIVARIUM,CHAMPAIGN,IL 61820, USA.","LYNCH, M",89
9691,1,1989,eco,ES,"BROWN UNIV,GRAD PROGRAM ECOL & EVOLUT BIOL,PROVIDENCE,RI 02912, USA.","BERTNESS, MD",130
9694,1,1989,bio,ES,"UNIV CALIF SANTA BARBARA,DEPT BIOL SCI,SANTA BARBARA,CA 93106, USA.","HUGHES, TP",190
9697,1,1988,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","PAINE, RT",697
9705,1,1988,bio,ES,"PENN STATE UNIV,DEPT BIOL,UNIVERSITY PK,PA 16802, USA.","DEVLIN, B",698
9710,1,1988,forest,ES,"UNIV MONTANA,SCH FORESTRY,MISSOULA,MT 59812, USA.","PIERCE, LL",699
9711,1,1988,smithsonian,Remove,"SMITHSONIAN INST,NEPAL TERAI ECOL PROJECT,NATL ZOOL PK,CONSERVAT & RES CTR,FRONT ROYAL,VA 22630, USA.","DINERSTEIN, E",700
9712,1,1988,env,ES,"UNIV MARYLAND, HORN POINT ENVIRONM LABS, POB 775, CAMBRIDGE, MD 21613 USA.","KEMP, WM",701
9713,1,1988,zoo,ES,"UNIV WASHINGTON,DEPT ZOOL,SEATTLE,WA 98195, USA.","PAINE, RT",697
9714,1,1988,marine,ES,"UNIV GEORGIA,INST MARINE,SAPELO ISL,GA 31327, USA.","KNEIB, RT",702
9716,1,1988,bio,ES,"DARTMOUTH COLL,DEPT BIOL SCI,HANOVER,NH 03755, USA.","GILBERT, JJ",226
9719,1,1988,ent,ES,"UNIV KENTUCKY,TH MORGAN SCH BIOL SCI,BEHAV & EVOLUT ECOL RES GRP,LEXINGTON,KY 40506, USA.","KATS, LB",703
9721,1,1988,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","GRIMM, NB",704
9724,1,1988,zoo,ES,"UNIV OSLO,ZOOL MUSEUM,SARSGATE 1,N-0562 OSLO 5,NORWAY.","SLAGSVOLD, T",247
9726,1,1988,nat,ES,"ACAD NAT SCI PHILADELPHIA,PHILADELPHIA,PA 19103, USA.","GILL, FB",705
9729,1,1988,csiro,Remove,"CSIRO,TROP FOREST RES CTR,DIV WILDLIFE & ECOL,POB 780,ATHERTON,QLD 4883,AUSTRALIA.","CROME, FHJ",706
9730,1,1988,eco,ES,"BROWN UNIV,GRAD PROGRAM ECOL & EVOLUT BIOL,DIV BIOL & MED,PROVIDENCE,RI 02912, USA.","MORSE, DH",439
9731,1,1988,zoo,ES,"UNIV MELBOURNE, DEPT ZOOL, PARKVILLE, VIC 3052, AUSTRALIA.","MAC NALLY, RC",707
9734,1,1988,econ,SS,"RUTGERS STATE UNIV,COOK COLL,NEW JERSEY AGR EXPT STN,DEPT ENTOMOL & ECON ZOOL,NEW BRUNSWICK,NJ 08903, USA.","JOOS, B",708
9738,1,1988,NoMatch,Unmatched,"DUKE UNIV,DURHAM,NC 27706, USA.","SCHLESINGER, WH",109
9740,1,1988,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","GOSZ, JR",709
9748,1,1988,bio,ES,"UNIV TEXAS,DEPT BIOL,ARLINGTON,TX 76019, USA.","ROBINSON, JV",710
9749,1,1988,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,MINNEAPOLIS,MN 55455, USA.","ABRAMS, PA",207
9750,1,1988,bio,ES,"UNIV PUERTO RICO,DEPT BIOL,CAYEY,PR 00633, USA.","WUNDERLE, JM",711
9751,1,1988,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,DAVIS,CA 95616, USA.","DUBOWY, PJ",557
9753,1,1988,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","JONES, WT",712
9754,1,1988,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","JONES, WT",712
9755,1,1988,mammal,ES,"UNIV PRETORIA,MAMMAL RES INST,PRETORIA 0002,SOUTH AFRICA.","BENSHAHAR, R",713
9757,1,1988,bio,ES,"RICE UNIV,DEPT BIOL,POB 1892,HOUSTON,TX 77251, USA.","STRASSMANN, JE",714
9769,1,1988,bot,ES,"UNIV SHEFFIELD,DEPT BOT,NERC,COMPARAT PLANT ECOL UNIT,SHEFFIELD S10 2TN,S YORKSHIRE,ENGLAND.","GRIME, JP",715
9771,1,1988,zoo,ES,"UNIV HAWAII,DEPT ZOOL,HONOLULU,HI 96822, USA.","PALUMBI, SR",716
9772,1,1988,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRAUSS, SY",136
9773,1,1988,bio,ES,"UNIV NEW MEXICO,DEPT BIOL,ALBUQUERQUE,NM 87131, USA.","WHITE, CS",717
9774,1,1988,bot,ES,"NEW YORK BOT GARDEN,INST ECOSYST STUDIES,MARY FLAGLER CARY ARBORETUM,MILLBROOK,NY 12545, USA.","CANHAM, CD",672
9779,1,1988,pesticide,ES,"PENN STATE UNIV,PESTICIDE LAB,UNIVERSITY PK,PA 16802, USA.","SCHULTZ, JC",718
9780,1,1988,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","RAUSHER, MD",444
9781,1,1988,plant,ES,"HUNGARIAN ACAD SCI,INST PLANT PROTECT,PF 102,H-1525 BUDAPEST,HUNGARY.","JERMY, T",719
9782,1,1988,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","JANZEN, DH",720
9783,1,1988,bio,ES,"UNIV CALIF SANTA CRUZ, DEPT BIOL, SANTA CRUZ, CA 95064 USA.","FOX, LR",721
9784,1,1988,bio,ES,"STANFORD UNIV,DEPT BIOL SCI,STANFORD,CA 94305, USA.","EHRLICH, PR",722
9785,1,1988,bio,ES,"UNIV OREGON,DEPT BIOL,EUGENE,OR 97403, USA.","COURTNEY, S",723
9786,1,1988,ent,ES,"UNIV MARYLAND,DEPT ENTOMOL,COLLEGE PK,MD 20742, USA.","BARBOSA, P",525
9787,1,1988,eco,ES,"INST ECOL BOT,BOX 559,S-75122 UPPSALA,SWEDEN.","RYDIN, H",554
9789,1,1988,evol,ES,"HARVARD UNIV,DEPT ORGAN & EVOLUT BIOL,CAMBRIDGE,MA 02138, USA.","BAZZAZ, FA",449
9790,1,1988,bot,ES,"UNIV TEXAS,DEPT BOT,AUSTIN,TX 78713, USA.","FOWLER, NL",281
9791,1,1988,agr,ES,"SWEDISH UNIV AGR SCI,DEPT FOREST SITE RES,S-90183 UMEA,SWEDEN.","AGREN, J",198
9792,1,1988,marine,ES,"UNIV OREGON,OREGON INST MARINE BIOL,CHARLESTON,OR 97420, USA.","POSEY, MH",724
9795,1,1988,marine,ES,"UNIV DELAWARE,COLL MARINE STUDIES,HALOPHYTE BIOL LAB,LEWES,DE 19958, USA.","GALLAGHER, JL",725
9797,1,1988,bot,ES,"UNIV MANITOBA,DEPT BOT,WINNIPEG R3T 2N2,MANITOBA,CANADA.","KENKEL, NC",410
9798,1,1988,boreal inst,ES,"UNIV ALBERTA,BOREAL INST NO STUDIES,BIOL SCI BLDG,EDMONTON T6G 2E9,ALBERTA,CANADA.","HOGG, EH",726
9799,1,1988,env,ES,"UNIV WISCONSIN,INST ENVIRONM STUDIES,CTR CLIMAT RES,1225 W DAYTON ST,MADISON,WI 53706, USA.","WINKLER, MG",727
9804,1,1988,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","BACH, CE",13
9805,1,1988,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","BACH, CE",13
9808,1,1988,bio,ES,"UNIV UTAH,DEPT BIOL,SALT LAKE CITY,UT 84112, USA.","DAVIDSON, DW",728
9810,1,1988,wild,ES,"TEXAS A&M UNIV,DEPT WILDLIFE & FISHERIES SCI,COLLEGE STN,TX 77843, USA.","OWEN, JG",587
9817,1,1988,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,ECOL & ORGAN BIOL PROGRAM,NEWARK,DE 19716, USA.","KARLSON, RH",729
9824,1,1988,env,ES,"SUNY COLL ENVIRONM SCI & FORESTRY,SYRACUSE,NY 13210, USA.","BURKE, MK",730
9825,1,1988,life,ES,"UNIV TORONTO, DIV LIFE SCI, SCARBOROUGH CAMPUS, 1265 MIL TRAIL, TORONTO M5S 1A4, ONTARIO, CANADA.","BOONSTRA, R",731
9826,1,1988,bio,ES,"ILLINOIS STATE UNIV,DEPT BIOL SCI,NORMAL,IL 61761, USA.","JULIANO, SA",732
9828,1,1988,zoo,ES,"RHODES UNIV,DEPT ZOOL & ENTOMOL,GRAHAMSTOWN 6140,SOUTH AFRICA.","COMPTON, SG",733
9832,1,1988,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRONG, DR",491
9835,1,1988,zoo,ES,"UNIV WESTERN AUSTRALIA,DEPT ZOOL,NEDLANDS,WA 6009,AUSTRALIA.","DICKMAN, CR",734
9838,1,1988,bio,ES,"YALE UNIV,DEPT BIOL,NEW HAVEN,CT 06511, USA.","BROWN, CR",469
9841,1,1988,bio,ES,"UNIV CALIF IRVINE,DEPT DEV & CELL BIOL,IRVINE,CA 92717, USA.","WAINWRIGHT, PC",209
9842,1,1988,bio,ES,"YALE UNIV,DEPT BIOL,NEW HAVEN,CT 06511, USA.","BUSS, LW",735
9845,1,1988,env,ES,"UNIV COLORADO,DEPT ENVIRONM POPULAT & ORGANISM BIOL,CTR LIMNOL,CAMPUS BOX 334,BOULDER,CO 80309, USA.","LEWIS, WM",57
9847,1,1988,eco,ES,"BROWN UNIV,GRAD PROGRAM ECOL & EVOLUT BIOL,PROVIDENCE,RI 02912, USA.","BERTNESS, MD",130
9849,1,1988,bot,ES,"UNIV HAWAII MANOA,DEPT BOT,HONOLULU,HI 96822, USA.","GERRISH, G",736
9851,1,1988,bot,ES,"UNIV STOCKHOLM,DEPT BOT,S-10691 STOCKHOLM,SWEDEN.","ERIKSSON, O",737
9857,1,1988,bio,ES,"BOSTON UNIV,DEPT BIOL,BOSTON,MA 02215, USA.","PRIMACK, RB",738
9859,1,1988,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","RISSING, SW",739
9860,1,1988,ent,ES,"UNIV WISCONSIN,DEPT ENTOMOL,MADISON,WI 53706, USA.","LINDROTH, RL",740
9864,1,1988,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","VANBUSKIRK, J",656
9868,1,1988,forest,ES,"COLORADO STATE UNIV,DEPT FOREST & WOOD SCI,FT COLLINS,CO 80523, USA.","APLET, GH",741
9871,1,1988,chem,PS,"MITSUBISHI KASEI INST LIFE SCI,BIOGEOCHEM & SOCIOGEOCHEM LAB,11 MINAMIOOYA,MACHIDA,TOKYO 194,JAPAN.","MIZUTANI, H",742
9877,1,1988,bio,ES,"UNIV CALIF SANTA BARBARA,DEPT BIOL SCI,SANTA BARBARA,CA 93106, USA.","RAIMONDI, PT",743
9878,1,1988,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,MINNEAPOLIS,MN 55455, USA.","GROVER, JP",744
9879,1,1988,zoo,ES,"UNIV TORONTO,ERINDALE COLL,DEPT ZOOL,MISSISSAUGA L5L 1C6,ONTARIO,CANADA.","SPRULES, WG",745
9882,1,1988,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","RATHCKE, B",746
9883,1,1988,zoo,ES,"UNIV FLORIDA,DEPT ZOOL,GAINESVILLE,FL 32611, USA.","MASTERS, AR",747
9885,1,1988,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DEPT BIOL,MANHATTAN,KS 66506, USA.","JAMES, SW",520
9886,1,1988,bot,ES,"UNIV WASHINGTON,DEPT BOT,KB-15,SEATTLE,WA 98195, USA.","GRULKE, NE",748
9888,1,1988,zoo,ES,"UNIV GUELPH,DEPT ZOOL,GUELPH N1G 2W1,ONTARIO,CANADA.","YODZIS, P",749
9889,1,1988,ctr etud nord,ES,"UNIV LAVAL,CTR ETUD NORD,ST FOY G1K 7P4,QUEBEC,CANADA.","PAYETTE, S",680
9891,1,1988,geog,SS,"UNIV CALIF SANTA BARBARA,DEPT GEOG,SANTA BARBARA,CA 93106, USA.","HARVEY, LE",750
9892,1,1988,nat,ES,"ASSUMPTION COLL,DIV NAT SCI,WORCESTER,MA 01609, USA.","SHOLES, ODV",751
9894,1,1988,consult,Remove,"BEAK CONSULTANTS LTD,6870 GOREWAY DR,MISSISSAUGA L4V 1P1,ONTARIO,CANADA.","BIRD, GA",752
9895,1,1988,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRONG, DR",491
9896,1,1988,bio,ES,"UNIV OREGON,DEPT BIOL,EUGENE,OR 97403, USA.","CARROLL, G",753
9897,1,1988,bio,ES,"INDIANA UNIV,DEPT BIOL,BLOOMINGTON,IN 47405, USA.","CLAY, K",220
9898,1,1988,eco,ES,"UNIV CALIF IRVINE,DEPT ECOL & EVOLUT BIOL,IRVINE,CA 92717, USA.","ATSATT, PR",754
9902,1,1988,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DIV BIOL,MANHATTAN,KS 66506, USA.","SEASTEDT, TR",755
9904,1,1988,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","MARTIN, TE",502
